2000-02-27T20:05:15.862Z,59.5533,-153.424,124.8,2.8,ml,nan,nan,nan,0.62,ak,ak0002o93wjm,2020-02-20T20:07:04.238Z
2000-02-28T04:24:33.807Z,60.6066,-152.1219,109.2,4.1,ml,nan,nan,nan,0.56,ak,ak0002pn8fck,2020-02-20T20:07:00.942Z
2000-02-28T19:33:22.301Z,60.6921,-150.7892,46.3,2.7,ml,nan,nan,nan,0.5,ak,ak0002pw7tza,2020-02-20T20:06:59.612Z
2000-02-28T22:17:57.909Z,61.1232,-151.2037,64.9,3.5,ml,nan,nan,nan,0.59,ak,ak0002pxws32,2020-02-20T20:06:58.854Z
2000-02-29T03:41:40.451Z,60.2302,-152.8045,110.4,2.5,ml,nan,nan,nan,0.39,ak,ak0002ra9zx9,2020-02-20T20:06:57.175Z
2000-02-29T04:43:20.708Z,60.3113,-153.6288,181,2.5,ml,nan,nan,nan,0.66,ak,ak0002ravtfq,2020-02-20T20:06:56.821Z
2000-02-29T06:00:31.894Z,60.065,-153.2911,131.4,2.9,ml,nan,nan,nan,0.76,ak,ak0002rbthpx,2020-02-20T20:06:56.394Z
2000-02-29T09:19:30.103Z,59.2984,-153.5368,105.1,3.4,ml,nan,nan,nan,0.51,ak,ak0002rdpv02,2020-02-20T20:06:55.255Z
2000-02-29T13:27:24.625Z,57.8997,-152.6504,40.1,3.2,ml,nan,nan,nan,0.53,ak,ak0002rg5aq6,2020-02-20T20:06:54.229Z
2000-02-29T14:26:40.811Z,60.2257,-151.075,63.2,2.7,ml,nan,nan,nan,0.7,ak,ak0002rgqjv5,2020-02-20T20:06:53.807Z
2000-02-29T19:24:10.174Z,60.0532,-152.9805,107.3,2.6,ml,nan,nan,nan,0.49,ak,ak0002rjp83d,2020-02-20T20:06:52.407Z
2000-02-29T20:24:06.457Z,59.8216,-150.854,53,2.8,ml,nan,nan,nan,0.53,ak,ak0002rkanet,2020-02-20T20:06:52.033Z
2000-03-01T08:52:39.986Z,59.2553,-152.6647,64.2,2.6,ml,nan,nan,nan,0.38,ak,ak0002t0uva6,2020-02-20T20:12:54.420Z
2000-03-01T10:52:16.893Z,60.3267,-148.2916,13.5,2.9,ml,nan,nan,nan,0.5,ak,ak0002t21opl,2020-02-20T20:12:54.064Z
2000-03-01T12:20:54.706Z,61.4896,-150.6887,57.5,2.5,ml,nan,nan,nan,0.48,ak,ak0002t31rxa,2020-02-20T20:12:53.731Z
2000-03-01T23:05:14.227Z,60.1896,-145.9005,10,5.4,mw,nan,nan,nan,0.86,ak,ak0002t9i8pq,2020-09-15T21:17:59.237Z
2000-03-02T00:20:38.225Z,61.5613,-148.7332,26,2.5,ml,nan,nan,nan,0.82,ak,ak0002ujfvvy,2020-02-20T20:12:49.307Z
2000-03-02T01:43:13.956Z,59.6973,-153.2025,103.4,2.9,ml,nan,nan,nan,0.61,ak,ak0002uk6737,2020-02-20T20:12:48.533Z
2000-03-02T04:51:14.243Z,60.2142,-152.3322,88.1,3,ml,nan,nan,nan,0.8,ak,ak0002um07nk,2020-02-20T20:12:46.745Z
2000-03-02T09:31:57.368Z,59.9295,-152.6455,79.6,2.8,ml,nan,nan,nan,0.82,ak,ak0002uov6oo,2020-02-20T20:12:45.639Z
2000-03-03T02:13:15.235Z,57.2451,-154.2058,36.4,2.8,ml,nan,nan,nan,0.59,ak,ak0002w84jsz,2020-02-20T20:12:42.112Z
2000-03-03T13:57:40.821Z,60.0112,-151.1657,46.5,2.6,ml,nan,nan,nan,0.71,ak,ak0002wexsxu,2020-02-20T20:12:40.770Z
2000-03-03T14:03:22.917Z,61.0922,-151.2063,55.8,3.3,ml,nan,nan,nan,0.77,ak,ak0002wf7mhv,2020-02-20T20:12:40.328Z
2000-03-03T19:51:44.745Z,58.4763,-156.7249,198.3,3.4,ml,nan,nan,nan,0.48,ak,ak0002wih4kq,2020-02-20T20:12:38.971Z
2000-03-04T08:26:59.229Z,53.7102,-159.8388,29.9,3.6,ml,nan,nan,nan,1.07,ak,ak0002xzbdmq,2020-02-20T20:12:35.510Z
2000-03-04T11:08:33.602Z,56.8104,-155.2918,6.6,3.4,ml,nan,nan,nan,0.62,ak,ak0002y0zrkw,2020-02-20T20:09:52.810Z
2000-03-05T23:39:13.098Z,61.45,-150.8418,61.7,3.2,ml,nan,nan,nan,0.68,ak,ak0002zvuwy5,2020-02-20T20:12:25.920Z
2000-03-06T04:06:10.826Z,59.7193,-152.7094,70.6,3.1,ml,nan,nan,nan,0.88,ak,ak000317vy56,2020-02-20T20:12:24.058Z
2000-03-06T15:17:33.192Z,58.4715,-155.7872,148.2,3.6,ml,nan,nan,nan,1.21,ak,ak00031ei4ef,2020-02-20T20:12:20.109Z
